,year,state,level,total_people_by_state_and_level,total_man_by_state_and_level,total_woman_by_state_and_level,total_people_by_state_and_year,total_man_by_state_and_year,total_woman_by_state_and_year,man_percentage_by_state_and_level,woman_percentage_by_state_and_level,rate_level,percentage_by_level_and_total_people_by_state_and_year,mean_by_state_and_level
2593,13,24,1,797239,731562,65677,2828424,2051663,776761,91.762,8.238,2,28.186999999999998,28.6
2594,13,24,3,15607,12994,2613,2828424,2051663,776761,83.258,16.742,1,0.552,0.542
2595,13,24,7,677777,285310,392467,2828424,2051663,776761,42.095,57.905,2,23.963,23.39
2596,13,24,4,303653,292349,11304,2828424,2051663,776761,96.277,3.723,2,10.735999999999999,11.08
2597,13,24,5,728914,466461,262453,2828424,2051663,776761,63.994,36.006,2,25.771,26.151999999999997
2598,13,24,6,105496,83651,21845,2828424,2051663,776761,79.293,20.707,1,3.73,3.855
2599,13,24,9,19456,11604,7852,2828424,2051663,776761,59.642,40.358,0,0.688,0.726
2600,13,24,8,136836,127241,9595,2828424,2051663,776761,92.988,7.0120000000000005,1,4.838,4.646
2601,13,25,2,12537,12537,0,3082924,2127838,955086,100.0,0.0,2,0.40700000000000003,0.48
2602,13,25,1,948117,791483,156634,3082924,2127838,955086,83.479,16.521,1,30.754,29.305
2603,13,25,3,30089,23733,6356,3082924,2127838,955086,78.876,21.124,2,0.976,0.98
2604,13,25,7,888790,385743,503047,3082924,2127838,955086,43.401,56.599,1,28.829,28.925
2605,13,25,4,373863,355675,18188,3082924,2127838,955086,95.135,4.865,2,12.127,12.665
2606,13,25,5,485804,285950,199854,3082924,2127838,955086,58.861,41.139,2,15.758,16.362000000000002
2607,13,25,6,172416,124533,47883,3082924,2127838,955086,72.22800000000002,27.772,2,5.593,5.459
2608,13,25,9,36566,22614,13952,3082924,2127838,955086,61.844,38.156,0,1.186,1.178
2609,13,25,8,134742,125570,9172,3082924,2127838,955086,93.193,6.807,2,4.371,4.648
2610,13,26,2,99446,95969,3477,3003437,2009774,993663,96.504,3.4960000000000004,1,3.3110000000000004,1.9269999999999998
2611,13,26,1,493982,424904,69078,3003437,2009774,993663,86.016,13.984000000000002,2,16.447,17.576
2612,13,26,3,24748,18033,6715,3003437,2009774,993663,72.866,27.134,2,0.8240000000000001,1.028
2613,13,26,7,798385,351068,447317,3003437,2009774,993663,43.972,56.028,2,26.581999999999997,26.214000000000002
2614,13,26,4,391248,372773,18475,3003437,2009774,993663,95.278,4.722,2,13.027000000000001,13.632
2615,13,26,5,845830,477305,368525,3003437,2009774,993663,56.43,43.57,2,28.162,28.678
2616,13,26,6,159204,113043,46161,3003437,2009774,993663,71.005,28.995,2,5.301,5.047
2617,13,26,9,55452,33861,21591,3003437,2009774,993663,61.06399999999999,38.936,0,1.8459999999999999,1.464
2618,13,26,8,135142,122818,12324,3003437,2009774,993663,90.881,9.119,1,4.5,4.435
2619,13,27,2,187183,157202,29981,2213402,1708685,504717,83.98299999999998,16.017,1,8.457,6.565
2620,13,27,1,581911,555770,26141,2213402,1708685,504717,95.508,4.492,2,26.29,27.438000000000002
2621,13,27,3,13536,9519,4017,2213402,1708685,504717,70.324,29.676,2,0.612,0.741
2622,13,27,7,641975,296472,345503,2213402,1708685,504717,46.181,53.819,2,29.004,27.811
2623,13,27,4,288975,280230,8745,2213402,1708685,504717,96.974,3.026,2,13.056,13.369000000000002
2624,13,27,5,231548,168330,63218,2213402,1708685,504717,72.69800000000002,27.302,2,10.460999999999999,11.908
2625,13,27,6,84756,69394,15362,2213402,1708685,504717,81.875,18.125,1,3.8289999999999997,4.252
2626,13,27,9,17776,10460,7316,2213402,1708685,504717,58.843,41.157,0,0.8029999999999999,0.934
2627,13,27,8,165742,161308,4434,2213402,1708685,504717,97.325,2.675,1,7.4879999999999995,6.983
2628,13,28,2,72243,62419,9824,3624739,2478704,1146035,86.40100000000002,13.599,1,1.993,1.3090000000000002
2629,13,28,1,405818,376397,29421,3624739,2478704,1146035,92.75,7.25,1,11.196,11.165
2630,13,28,3,46282,38000,8282,3624739,2478704,1146035,82.105,17.895,1,1.2770000000000001,1.031
2631,13,28,7,1056032,510910,545122,3624739,2478704,1146035,48.38,51.62,2,29.134,27.275
2632,13,28,4,474304,452697,21607,3624739,2478704,1146035,95.444,4.556,2,13.085,13.854000000000001
2633,13,28,5,1098306,674000,424306,3624739,2478704,1146035,61.367,38.633,2,30.3,31.469
2634,13,28,6,115687,79805,35882,3624739,2478704,1146035,68.984,31.016,1,3.1919999999999997,3.992
2635,13,28,9,53712,27560,26152,3624739,2478704,1146035,51.31100000000001,48.68899999999999,0,1.482,1.403
2636,13,28,8,302355,256916,45439,3624739,2478704,1146035,84.97200000000002,15.028,2,8.341000000000001,8.503
2637,13,29,2,518,518,0,1373676,915072,458604,100.0,0.0,2,0.038,0.086
2638,13,29,1,294658,261969,32689,1373676,915072,458604,88.906,11.094,1,21.45,20.099
2639,13,29,3,1822,1722,100,1373676,915072,458604,94.512,5.488,2,0.133,0.28
2640,13,29,7,339161,140628,198533,1373676,915072,458604,41.463,58.537,2,24.69,23.816
2641,13,29,4,164655,163831,824,1373676,915072,458604,99.5,0.5,2,11.985999999999999,13.589
2642,13,29,5,475717,259072,216645,1373676,915072,458604,54.459,45.541,2,34.631,35.013000000000005
2643,13,29,6,30897,25733,5164,1373676,915072,458604,83.286,16.714000000000002,1,2.249,2.356
2644,13,29,9,5771,4057,1714,1373676,915072,458604,70.3,29.7,0,0.42,0.466
2645,13,29,8,60477,57542,2935,1373676,915072,458604,95.147,4.853,1,4.4030000000000005,4.295
2646,13,30,2,104800,83618,21182,8211589,6310752,1900837,79.788,20.212,1,1.276,1.198
2647,13,30,1,3049070,2820676,228394,8211589,6310752,1900837,92.509,7.491,1,37.131,36.419000000000004
2648,13,30,3,62368,54551,7817,8211589,6310752,1900837,87.46600000000002,12.534,2,0.76,0.835
2649,13,30,7,1865331,730986,1134345,8211589,6310752,1900837,39.188,60.812,1,22.715999999999998,24.254
2650,13,30,4,1009605,990381,19224,8211589,6310752,1900837,98.096,1.904,2,12.295,12.783
2651,13,30,5,1282453,874929,407524,8211589,6310752,1900837,68.223,31.777,1,15.618,14.568
2652,13,30,6,212903,170202,42701,8211589,6310752,1900837,79.943,20.057,1,2.593,2.8710000000000004
2653,13,30,9,60325,46861,13464,8211589,6310752,1900837,77.681,22.319000000000006,0,0.735,0.753
2654,13,30,8,564734,538548,26186,8211589,6310752,1900837,95.363,4.637,1,6.877000000000001,6.32
2655,13,31,2,5784,5784,0,2308383,1576384,731999,100.0,0.0,2,0.251,0.263
2656,13,31,1,435799,408258,27541,2308383,1576384,731999,93.68,6.32,1,18.879,18.552
2657,13,31,3,18073,14185,3888,2308383,1576384,731999,78.487,21.513,1,0.7829999999999999,0.757
2658,13,31,7,583919,250927,332992,2308383,1576384,731999,42.973,57.027,2,25.296,23.784000000000002
2659,13,31,4,327063,316662,10401,2308383,1576384,731999,96.82,3.18,2,14.168,14.565999999999999
2660,13,31,5,668502,352633,315869,2308383,1576384,731999,52.75,47.25,2,28.96,29.831
2661,13,31,6,103713,79592,24121,2308383,1576384,731999,76.743,23.257,1,4.493,4.859
2662,13,31,9,22134,16276,5858,2308383,1576384,731999,73.53399999999998,26.466,0,0.9590000000000001,1.1640000000000001
2663,13,31,8,143396,132067,11329,2308383,1576384,731999,92.1,7.9,2,6.212000000000001,6.224
2664,13,32,2,44879,41843,3036,1541110,1154054,387056,93.235,6.765,1,2.912,2.092
2665,13,32,1,642394,570783,71611,1541110,1154054,387056,88.852,11.148,1,41.684,38.204
2666,13,32,3,5318,4794,524,1541110,1154054,387056,90.147,9.853,2,0.345,0.364
2667,13,32,7,386603,166090,220513,1541110,1154054,387056,42.96100000000001,57.039,2,25.086,25.084
2668,13,32,4,164282,161071,3211,1541110,1154054,387056,98.045,1.955,2,10.66,13.07
2669,13,32,5,215319,141320,73999,1541110,1154054,387056,65.633,34.367,2,13.972000000000001,15.114
2670,13,32,6,38977,32103,6874,1541110,1154054,387056,82.36399999999998,17.636,1,2.529,3.071
2671,13,32,9,10021,5980,4041,1541110,1154054,387056,59.675,40.325,0,0.65,0.615
2672,13,32,8,33317,30070,3247,1541110,1154054,387056,90.254,9.746,2,2.162,2.387
2673,14,1,2,5946,5628,318,1203247,858513,344734,94.652,5.348,1,0.494,0.48200000000000004
2674,14,1,1,114684,108579,6105,1203247,858513,344734,94.677,5.323,2,9.531,9.703
2675,14,1,3,8373,6694,1679,1203247,858513,344734,79.947,20.053,1,0.696,0.57
2676,14,1,7,320177,158784,161393,1203247,858513,344734,49.593,50.407,1,26.609,27.153000000000002
2677,14,1,4,135677,127589,8088,1203247,858513,344734,94.039,5.961,2,11.276,13.133
2678,14,1,5,455568,314099,141469,1203247,858513,344734,68.947,31.053,1,37.861999999999995,36.571
2679,14,1,6,75168,59384,15784,1203247,858513,344734,79.002,20.998,2,6.247000000000001,5.202999999999999
2680,14,1,9,12434,8067,4367,1203247,858513,344734,64.87899999999999,35.121,0,1.033,1.133
2681,14,1,8,75220,69689,5531,1203247,858513,344734,92.647,7.353,1,6.251,6.0520000000000005
2682,14,2,2,6184,6184,0,3589626,2312756,1276870,100.0,0.0,1,0.172,0.147
2683,14,2,1,265863,203809,62054,3589626,2312756,1276870,76.65899999999998,23.341,2,7.406000000000001,9.408
2684,14,2,3,35251,28129,7122,3589626,2312756,1276870,79.796,20.204,2,0.982,1.013
2685,14,2,7,1014697,516811,497886,3589626,2312756,1276870,50.933,49.067,1,28.267,28.693
2686,14,2,4,351674,337877,13797,3589626,2312756,1276870,96.077,3.923,2,9.797,12.104000000000001
2687,14,2,5,1505613,889745,615868,3589626,2312756,1276870,59.095,40.905,1,41.943000000000005,37.242
2688,14,2,6,162697,122759,39938,3589626,2312756,1276870,75.453,24.547,2,4.532,3.951
2689,14,2,9,47484,29122,18362,3589626,2312756,1276870,61.33,38.67,0,1.3230000000000002,1.246
2690,14,2,8,200163,178320,21843,3589626,2312756,1276870,89.087,10.913,2,5.5760000000000005,6.196000000000001
2691,14,3,2,15380,12118,3262,712133,503288,208845,78.791,21.209,1,2.16,1.746
2692,14,3,1,155955,123907,32048,712133,503288,208845,79.45,20.55,1,21.9,17.585
2693,14,3,3,9571,7074,2497,712133,503288,208845,73.911,26.089,2,1.344,2.149
2694,14,3,7,224423,109636,114787,712133,503288,208845,48.852,51.148,2,31.514,31.247
2695,14,3,4,128049,122121,5928,712133,503288,208845,95.371,4.629,2,17.980999999999998,20.465999999999998
2696,14,3,5,88755,57458,31297,712133,503288,208845,64.738,35.262,2,12.463,12.94
2697,14,3,6,34166,24784,9382,712133,503288,208845,72.54,27.46,1,4.798,5.093999999999999
2698,14,3,9,8604,5486,3118,712133,503288,208845,63.761,36.239,0,1.208,1.524
2699,14,3,8,47230,40704,6526,712133,503288,208845,86.18299999999998,13.817,2,6.632000000000001,7.25
2700,14,4,2,35721,26750,8971,967129,721575,245554,74.88600000000002,25.114,1,3.694,3.4410000000000003
2701,14,4,1,298675,285160,13515,967129,721575,245554,95.475,4.525,2,30.883000000000003,31.868000000000002
2702,14,4,3,6471,6050,421,967129,721575,245554,93.494,6.506,1,0.669,0.608
2703,14,4,7,234167,97462,136705,967129,721575,245554,41.621,58.379,1,24.213,24.63
2704,14,4,4,165491,156767,8724,967129,721575,245554,94.728,5.272,1,17.112000000000002,15.248
2705,14,4,5,139886,71814,68072,967129,721575,245554,51.338,48.662,2,14.464,15.047
2706,14,4,6,23144,19434,3710,967129,721575,245554,83.97,16.03,1,2.3930000000000002,2.478
2707,14,4,9,9715,7612,2103,967129,721575,245554,78.35300000000002,21.647,0,1.005,1.024
2708,14,4,8,53859,50526,3333,967129,721575,245554,93.812,6.188,2,5.569,5.6579999999999995
2709,14,5,2,21029,19255,1774,5352961,4321577,1031384,91.564,8.436,1,0.39299999999999996,0.203
2710,14,5,1,2880010,2757255,122755,5352961,4321577,1031384,95.738,4.262,1,53.802,53.291000000000004
2711,14,5,3,15808,13155,2653,5352961,4321577,1031384,83.21700000000001,16.783,2,0.295,0.42200000000000004
2712,14,5,7,996927,403374,593553,5352961,4321577,1031384,40.462,59.538,1,18.624000000000002,18.884
2713,14,5,4,487176,478274,8902,5352961,4321577,1031384,98.173,1.827,2,9.101,9.266
2714,14,5,5,546393,285550,260843,5352961,4321577,1031384,52.261,47.739,2,10.207,10.409
2715,14,5,6,145919,112447,33472,5352961,4321577,1031384,77.061,22.939,2,2.7260000000000004,2.622
2716,14,5,9,13004,9122,3882,5352961,4321577,1031384,70.148,29.852,0,0.243,0.386
2717,14,5,8,246695,243145,3550,5352961,4321577,1031384,98.561,1.439,1,4.609,4.518
2718,14,6,2,93101,87706,5395,4024877,2832852,1192025,94.205,5.795,1,2.313,0.9690000000000001
2719,14,6,1,581787,543424,38363,4024877,2832852,1192025,93.406,6.5939999999999985,2,14.455,14.63
2720,14,6,3,22562,17060,5502,4024877,2832852,1192025,75.61399999999998,24.386,2,0.561,0.848
2721,14,6,7,867818,445284,422534,4024877,2832852,1192025,51.31100000000001,48.68899999999999,1,21.561,24.111
2722,14,6,4,422996,406388,16608,4024877,2832852,1192025,96.074,3.926,2,10.51,11.259
2723,14,6,5,1645520,1019428,626092,4024877,2832852,1192025,61.952,38.048,1,40.884,38.881
2724,14,6,6,161058,114486,46572,4024877,2832852,1192025,71.084,28.916,2,4.002,3.613
2725,14,6,9,44009,29233,14776,4024877,2832852,1192025,66.425,33.575,0,1.093,1.3430000000000002
2726,14,6,8,186026,169843,16183,4024877,2832852,1192025,91.301,8.699,1,4.622,4.346
2727,14,7,2,5751,5751,0,7362300,4838264,2524036,100.0,0.0,2,0.078,0.094
2728,14,7,1,80594,61712,18882,7362300,4838264,2524036,76.571,23.429,1,1.095,1.018
2729,14,7,3,54399,35306,19093,7362300,4838264,2524036,64.902,35.098,2,0.7390000000000001,0.813
2730,14,7,7,2928726,1487124,1441602,7362300,4838264,2524036,50.777,49.223,2,39.78,37.917
2731,14,7,4,868962,805728,63234,7362300,4838264,2524036,92.723,7.277,1,11.802999999999999,11.503
2732,14,7,5,1750451,1131899,618552,7362300,4838264,2524036,64.663,35.337,2,23.776,25.005
2733,14,7,6,463017,313390,149627,7362300,4838264,2524036,67.684,32.316,1,6.289,6.537999999999999
2734,14,7,9,291114,173208,117906,7362300,4838264,2524036,59.49800000000001,40.502,0,3.9539999999999997,4.6080000000000005
2735,14,7,8,919286,824146,95140,7362300,4838264,2524036,89.65100000000002,10.349,2,12.485999999999999,12.504000000000001
2736,14,8,2,52223,47725,4498,3198238,2256622,941616,91.387,8.613,2,1.633,1.9569999999999999
2737,14,8,1,232605,212513,20092,3198238,2256622,941616,91.362,8.638,2,7.273,7.726
2738,14,8,3,23198,17407,5791,3198238,2256622,941616,75.03699999999998,24.963,1,0.725,0.6990000000000001
2739,14,8,7,743330,327215,416115,3198238,2256622,941616,44.02,55.98,1,23.241999999999997,24.808000000000003
2740,14,8,4,389225,368919,20306,3198238,2256622,941616,94.783,5.2170000000000005,2,12.17,12.539000000000001
2741,14,8,5,1364749,948833,415916,3198238,2256622,941616,69.524,30.476,1,42.672,40.069
2742,14,8,6,133321,104728,28593,3198238,2256622,941616,78.553,21.447,1,4.169,4.703
2743,14,8,9,41514,26375,15139,3198238,2256622,941616,63.533,36.467,0,1.298,1.236
2744,14,8,8,218073,202907,15166,3198238,2256622,941616,93.045,6.955,1,6.819,6.265
2745,14,9,2,7269,5226,2043,734543,505273,229270,71.89399999999998,28.106,2,0.99,1.4809999999999999
2746,14,9,1,154595,130993,23602,734543,505273,229270,84.73299999999998,15.267,2,21.046,21.688000000000002
2747,14,9,3,10518,9009,1509,734543,505273,229270,85.65299999999998,14.347,1,1.432,1.1640000000000001
2748,14,9,7,201304,79845,121459,734543,505273,229270,39.664,60.33600000000001,1,27.405,27.491
2749,14,9,4,108868,104429,4439,734543,505273,229270,95.923,4.077,2,14.821,14.988
2750,14,9,5,114226,66601,47625,734543,505273,229270,58.306,41.694,1,15.550999999999998,15.36
2751,14,9,6,37427,28252,9175,734543,505273,229270,75.486,24.514,2,5.095,4.998
2752,14,9,9,8353,5872,2481,734543,505273,229270,70.298,29.702,0,1.137,1.406
2753,14,9,8,91983,75046,16937,734543,505273,229270,81.587,18.413,1,12.522,11.423
2754,14,10,2,43578,39712,3866,1801613,1331470,470143,91.129,8.871,2,2.419,2.742
2755,14,10,1,461456,441089,20367,1801613,1331470,470143,95.586,4.414,1,25.613000000000003,24.413
2756,14,10,3,7863,6704,1159,1801613,1331470,470143,85.26,14.74,2,0.436,0.632
2757,14,10,7,448461,176396,272065,1801613,1331470,470143,39.334,60.666,2,24.892,24.853
2758,14,10,4,213137,206402,6735,1801613,1331470,470143,96.84,3.16,2,11.83,12.53
2759,14,10,5,440564,300446,140118,1801613,1331470,470143,68.196,31.804,1,24.454,24.160999999999998
2760,14,10,6,62045,47684,14361,1801613,1331470,470143,76.854,23.146,2,3.444,3.373
2761,14,10,9,16905,10869,6036,1801613,1331470,470143,64.295,35.705,0,0.938,0.8140000000000001
2762,14,10,8,107604,102168,5436,1801613,1331470,470143,94.948,5.052,2,5.973,6.482
2763,14,11,2,15223,12310,2913,16723509,11931579,4791930,80.86399999999998,19.136,2,0.091,0.177
2764,14,11,1,1287763,1190861,96902,16723509,11931579,4791930,92.475,7.525,2,7.7,8.054
2765,14,11,3,78273,71499,6774,16723509,11931579,4791930,91.346,8.654,2,0.46799999999999997,0.599
2766,14,11,7,5335920,2624131,2711789,16723509,11931579,4791930,49.179,50.82100000000001,2,31.906999999999996,30.844
2767,14,11,4,2320258,2260946,59312,16723509,11931579,4791930,97.444,2.556,2,13.874,14.405
2768,14,11,5,4958248,3400682,1557566,16723509,11931579,4791930,68.586,31.414,1,29.648000000000003,29.500999999999998
2769,14,11,6,721898,548976,172922,16723509,11931579,4791930,76.046,23.954,1,4.317,4.439
2770,14,11,9,238913,173897,65016,16723509,11931579,4791930,72.78699999999998,27.213,0,1.429,1.5630000000000002
2771,14,11,8,1767013,1648277,118736,16723509,11931579,4791930,93.28,6.72,1,10.565999999999999,10.418
2772,14,12,2,22835,22164,671,6337651,4400957,1936694,97.062,2.938,1,0.36,0.313
2773,14,12,1,1047275,936104,111171,6337651,4400957,1936694,89.385,10.615,1,16.525,16.295
2774,14,12,3,25812,21099,4713,6337651,4400957,1936694,81.741,18.259,2,0.40700000000000003,0.526
2775,14,12,7,1568920,627690,941230,6337651,4400957,1936694,40.008,59.992,1,24.756,25.482
2776,14,12,4,720372,694474,25898,6337651,4400957,1936694,96.405,3.595,2,11.367,12.095999999999998
2777,14,12,5,2323411,1576889,746522,6337651,4400957,1936694,67.87,32.13,1,36.66,35.781
2778,14,12,6,346114,269841,76273,6337651,4400957,1936694,77.96300000000002,22.037,2,5.461,5.098
2779,14,12,9,35466,21854,13612,6337651,4400957,1936694,61.62,38.38,0,0.56,0.634
2780,14,12,8,247446,230842,16604,6337651,4400957,1936694,93.29,6.71,1,3.904,3.775
2781,14,13,2,16566,11933,4633,3774360,2690694,1083666,72.033,27.967,1,0.439,0.325
2782,14,13,1,1714208,1473846,240362,3774360,2690694,1083666,85.978,14.022,1,45.417,44.214
2783,14,13,3,19058,15497,3561,3774360,2690694,1083666,81.315,18.685,2,0.505,0.522
2784,14,13,7,804637,286081,518556,3774360,2690694,1083666,35.554,64.446,1,21.319000000000003,22.162
2785,14,13,4,378796,373035,5761,3774360,2690694,1083666,98.479,1.521,1,10.036,9.879
2786,14,13,5,517671,234093,283578,3774360,2690694,1083666,45.22,54.78,2,13.715,14.311
2787,14,13,6,98974,82204,16770,3774360,2690694,1083666,83.056,16.944000000000006,2,2.622,2.497
2788,14,13,9,13163,8839,4324,3774360,2690694,1083666,67.15,32.85,0,0.349,0.5579999999999999
2789,14,13,8,211287,205166,6121,3774360,2690694,1083666,97.103,2.897,1,5.598,5.5329999999999995
2790,14,14,2,23328,20813,2515,2986317,2157468,828849,89.219,10.781,1,0.7809999999999999,0.537
2791,14,14,1,918601,811119,107482,2986317,2157468,828849,88.29899999999998,11.701,2,30.76,31.308000000000003
2792,14,14,3,13969,9034,4935,2986317,2157468,828849,64.672,35.328,2,0.46799999999999997,0.613
2793,14,14,7,710000,311251,398749,2986317,2157468,828849,43.838,56.162,2,23.775,23.351999999999997
2794,14,14,4,368677,357038,11639,2986317,2157468,828849,96.843,3.157,2,12.345999999999998,13.095999999999998
2795,14,14,5,675906,405440,270466,2986317,2157468,828849,59.985,40.015,1,22.633000000000003,22.375
2796,14,14,6,104524,83684,20840,2986317,2157468,828849,80.062,19.938,2,3.5,3.173
2797,14,14,9,15139,8937,6202,2986317,2157468,828849,59.033,40.967,0,0.507,0.62
2798,14,14,8,156173,150152,6021,2986317,2157468,828849,96.145,3.855,1,5.23,4.926
2799,14,15,2,8102,8102,0,8127498,5556045,2571453,100.0,0.0,2,0.1,0.138
2800,14,15,1,1292781,1174346,118435,8127498,5556045,2571453,90.839,9.161,1,15.905999999999999,15.06
2801,14,15,3,42386,31008,11378,8127498,5556045,2571453,73.156,26.844,1,0.522,0.46399999999999997
2802,14,15,7,2473040,1131957,1341083,8127498,5556045,2571453,45.772,54.228,2,30.428,29.414
2803,14,15,4,938306,910351,27955,8127498,5556045,2571453,97.021,2.979,2,11.545,12.827
2804,14,15,5,2421547,1533160,888387,8127498,5556045,2571453,63.313,36.687,2,29.794,30.311
2805,14,15,6,442524,316242,126282,8127498,5556045,2571453,71.46300000000002,28.537,2,5.445,5.267
2806,14,15,9,98663,71203,27460,8127498,5556045,2571453,72.168,27.832,0,1.214,1.202
2807,14,15,8,410149,379676,30473,8127498,5556045,2571453,92.57,7.43,2,5.046,5.317
2808,14,16,2,5586,5586,0,5095078,3677373,1417705,100.0,0.0,1,0.11,0.107
2809,14,16,1,1792670,1635859,156811,5095078,3677373,1417705,91.253,8.747,1,35.184,33.41
2810,14,16,3,33782,30726,3056,5095078,3677373,1417705,90.954,9.046,1,0.6629999999999999,0.58
2811,14,16,7,1306055,498700,807355,5095078,3677373,1417705,38.184,61.816,1,25.634,26.295
